round;player;action_player;opponent;action_opponent;payoff;time_php;time_js;treatment;session;player_id;context;prev;prev_player;prev_opp
37;s10n5usuario3;C;s10n5usuario4;C;3;113.420.009.613;1109;fix;s10n5;86;CCC;CC;C;C
38;s10n5usuario3;C;s10n5usuario4;C;3;116.629.981.995;1139;fix;s10n5;86;CCC;CC;C;C
39;s10n5usuario3;C;s10n5usuario4;C;3;963.999.986.649;936;fix;s10n5;86;CCC;CC;C;C
40;s10n5usuario3;C;s10n5usuario4;C;3;115.670.013.428;1125;fix;s10n5;86;CCC;CC;C;C
41;s10n5usuario3;C;s10n5usuario4;C;3;747.200.012.207;721;fix;s10n5;86;CCC;CC;C;C
42;s10n5usuario3;C;s10n5usuario4;C;3;845.100.164.413;819;fix;s10n5;86;CCC;CC;C;C
43;s10n5usuario3;C;s10n5usuario4;C;3;9.065.999.984.739.990;890;fix;s10n5;86;CCC;CC;C;C
44;s10n5usuario3;C;s10n5usuario4;C;3;595.400.094.986;569;fix;s10n5;86;CCC;CC;C;C
45;s10n5usuario3;C;s10n5usuario4;C;3;667.700.052.261;638;fix;s10n5;86;CCC;CC;C;C
46;s10n5usuario3;C;s10n5usuario4;C;3;10.029.001.235.999.900;976;fix;s10n5;86;CCC;CC;C;C
47;s10n5usuario3;C;s10n5usuario4;C;3;999.799.966.812;973;fix;s10n5;86;CCC;CC;C;C
48;s10n5usuario3;C;s10n5usuario4;C;3;9.083.001.613.619.990;882;fix;s10n5;86;CCC;CC;C;C
49;s10n5usuario3;C;s10n5usuario4;C;3;6.287.000.179.290.000;599;fix;s10n5;86;CCC;CC;C;C
50;s10n5usuario3;C;s10n5usuario4;C;3;132.150.006.294;1302;fix;s10n5;86;CCC;CC;C;C
51;s10n5usuario3;C;s10n5usuario4;C;3;176.639.986.038;1741;fix;s10n5;86;CCC;CC;C;C
52;s10n5usuario3;C;s10n5usuario4;C;3;18.763.999.939;1847;fix;s10n5;86;CCC;CC;C;C
53;s10n5usuario3;C;s10n5usuario4;C;3;129.280.018.806;1264;fix;s10n5;86;CCC;CC;C;C
54;s10n5usuario3;C;s10n5usuario4;C;3;667.700.052.261;642;fix;s10n5;86;CCC;CC;C;C
55;s10n5usuario3;C;s10n5usuario4;C;3;985.500.097.275;960;fix;s10n5;86;CCC;CC;C;C
56;s10n5usuario3;C;s10n5usuario4;C;3;69.269.990.921;668;fix;s10n5;86;CCC;CC;C;C
57;s10n5usuario3;C;s10n5usuario4;C;3;9.679.000.377.660.000;943;fix;s10n5;86;CCC;CC;C;C
58;s10n5usuario3;C;s10n5usuario4;C;3;145.829.987.526;1434;fix;s10n5;86;CCC;CC;C;C
59;s10n5usuario3;C;s10n5usuario4;C;3;746.599.912.643;722;fix;s10n5;86;CCC;CC;C;C
60;s10n5usuario3;C;s10n5usuario4;C;3;779.699.802.399;751;fix;s10n5;86;CCC;CC;C;C
61;s10n5usuario3;C;s10n5usuario4;C;3;803.099.870.682;778;fix;s10n5;86;CCC;CC;C;C
62;s10n5usuario3;C;s10n5usuario4;C;3;817.900.180.817;794;fix;s10n5;86;CCC;CC;C;C
63;s10n5usuario3;C;s10n5usuario4;C;3;134.500.002.861;1320;fix;s10n5;86;CCC;CC;C;C
64;s10n5usuario3;C;s10n5usuario4;C;3;128.430.008.888;1263;fix;s10n5;86;CCC;CC;C;C
65;s10n5usuario3;C;s10n5usuario4;C;3;129.460.000.992;1268;fix;s10n5;86;CCC;CC;C;C
66;s10n5usuario3;C;s10n5usuario4;C;3;913.599.967.957;887;fix;s10n5;86;CCC;CC;C;C
67;s10n5usuario3;C;s10n5usuario4;C;3;739.199.876.785;716;fix;s10n5;86;CCC;CC;C;C
68;s10n5usuario3;C;s10n5usuario4;C;3;909.499.883.652;881;fix;s10n5;86;CCC;CC;C;C
69;s10n5usuario3;C;s10n5usuario4;C;3;95.560.002.327;932;fix;s10n5;86;CCC;CC;C;C
70;s10n5usuario3;C;s10n5usuario4;C;3;73.609.995.842;710;fix;s10n5;86;CCC;CC;C;C
71;s10n5usuario3;C;s10n5usuario4;C;3;878.299.951.553;851;fix;s10n5;86;CCC;CC;C;C
72;s10n5usuario3;C;s10n5usuario4;C;3;828.799.962.997;800;fix;s10n5;86;CCC;CC;C;C
73;s10n5usuario3;C;s10n5usuario4;C;3;846.800.088.882;820;fix;s10n5;86;CCC;CC;C;C
74;s10n5usuario3;C;s10n5usuario4;C;3;649.199.962.616;625;fix;s10n5;86;CCC;CC;C;C
75;s10n5usuario3;C;s10n5usuario4;C;3;8.880.999.088.289.990;863;fix;s10n5;86;CCC;CC;C;C
76;s10n5usuario3;C;s10n5usuario4;C;3;845.099.925.995;821;fix;s10n5;86;CCC;CC;C;C
77;s10n5usuario3;C;s10n5usuario4;C;3;124.690.008.163;1228;fix;s10n5;86;CCC;CC;C;C
78;s10n5usuario3;C;s10n5usuario4;C;3;8.281.998.634.339.990;804;fix;s10n5;86;CCC;CC;C;C
79;s10n5usuario3;C;s10n5usuario4;C;3;103.889.989.853;1015;fix;s10n5;86;CCC;CC;C;C
80;s10n5usuario3;C;s10n5usuario4;C;3;823.500.156.403;797;fix;s10n5;86;CCC;CC;C;C
81;s10n5usuario3;C;s10n5usuario4;C;3;98.409.986.496;955;fix;s10n5;86;CCC;CC;C;C
82;s10n5usuario3;C;s10n5usuario4;C;3;8.022.000.789.639.990;778;fix;s10n5;86;CCC;CC;C;C
83;s10n5usuario3;C;s10n5usuario4;C;3;114.660.000.801;1121;fix;s10n5;86;CCC;CC;C;C
84;s10n5usuario3;C;s10n5usuario4;C;3;112.050.008.774;1093;fix;s10n5;86;CCC;CC;C;C
85;s10n5usuario3;C;s10n5usuario4;C;3;10.233.001.708.999.900;997;fix;s10n5;86;CCC;CC;C;C
86;s10n5usuario3;C;s10n5usuario4;C;3;9.982.001.781.460.000;967;fix;s10n5;86;CCC;CC;C;C
87;s10n5usuario3;C;s10n5usuario4;C;3;693.599.939.346;669;fix;s10n5;86;CCC;CC;C;C
88;s10n5usuario3;C;s10n5usuario4;C;3;8.547.999.858.860.000;829;fix;s10n5;86;CCC;CC;C;C
89;s10n5usuario3;C;s10n5usuario4;C;3;328.240.013.123;3255;fix;s10n5;86;CCC;CC;C;C
90;s10n5usuario3;C;s10n5usuario4;C;3;156.270.003.319;1542;fix;s10n5;86;CCC;CC;C;C
91;s10n5usuario3;C;s10n5usuario4;C;3;156.399.989.128;1532;fix;s10n5;86;CCC;CC;C;C
92;s10n5usuario3;C;s10n5usuario4;C;3;663.699.865.341;639;fix;s10n5;86;CCC;CC;C;C
93;s10n5usuario3;C;s10n5usuario4;C;3;862.400.054.932;836;fix;s10n5;86;CCC;CC;C;C
94;s10n5usuario3;C;s10n5usuario4;C;3;81.299.996.376;784;fix;s10n5;86;CCC;CC;C;C
95;s10n5usuario3;C;s10n5usuario4;C;3;609.499.931.335;581;fix;s10n5;86;CCC;CC;C;C
96;s10n5usuario3;C;s10n5usuario4;C;3;8.447.000.980.380.000;819;fix;s10n5;86;CCC;CC;C;C
97;s10n5usuario3;C;s10n5usuario4;C;3;600.899.934.769;577;fix;s10n5;86;CCC;CC;C;C
98;s10n5usuario3;C;s10n5usuario4;C;3;663.199.901.581;637;fix;s10n5;86;CCC;CC;C;C
99;s10n5usuario3;C;s10n5usuario4;C;3;619.000.196.457;591;fix;s10n5;86;CCC;CC;C;C
100;s10n5usuario3;C;s10n5usuario4;C;3;9.237.000.942.230.000;893;fix;s10n5;86;CCC;CC;C;C
1;s10n5usuario4;D;s10n5usuario3;C;4;792.430.019.379;7888;fix;s10n5;87;--;--;;
2;s10n5usuario4;C;s10n5usuario3;D;0;42.922.000.885;4267;fix;s10n5;87;DCC;DC;D;C
3;s10n5usuario4;C;s10n5usuario3;C;3;387.290.000.916;3843;fix;s10n5;87;CDC;CD;C;D
4;s10n5usuario4;D;s10n5usuario3;C;4;278.690.004.349;2757;fix;s10n5;87;CCD;CC;C;C
5;s10n5usuario4;D;s10n5usuario3;D;1;403.040.003.777;4005;fix;s10n5;87;DCD;DC;D;C
6;s10n5usuario4;C;s10n5usuario3;D;0;233.140.015.602;2307;fix;s10n5;87;DDC;DD;D;D
7;s10n5usuario4;C;s10n5usuario3;C;3;369.280.004.501;3669;fix;s10n5;87;CDC;CD;C;D
8;s10n5usuario4;C;s10n5usuario3;C;3;299.219.989.777;2965;fix;s10n5;87;CCC;CC;C;C
9;s10n5usuario4;C;s10n5usuario3;C;3;329.509.997.368;3278;fix;s10n5;87;CCC;CC;C;C
10;s10n5usuario4;C;s10n5usuario3;C;3;29.037.001.133.000.000;2881;fix;s10n5;87;CCC;CC;C;C
11;s10n5usuario4;C;s10n5usuario3;C;3;257.760.000.229;2556;fix;s10n5;87;CCC;CC;C;C
12;s10n5usuario4;C;s10n5usuario3;C;3;36.140.999.794;3586;fix;s10n5;87;CCC;CC;C;C
13;s10n5usuario4;C;s10n5usuario3;C;3;276.160.001.755;2734;fix;s10n5;87;CCC;CC;C;C
14;s10n5usuario4;C;s10n5usuario3;C;3;418.270.015.717;4156;fix;s10n5;87;CCC;CC;C;C
15;s10n5usuario4;C;s10n5usuario3;C;3;527.149.987.221;5221;fix;s10n5;87;CCC;CC;C;C
16;s10n5usuario4;C;s10n5usuario3;C;3;250.129.985.809;2482;fix;s10n5;87;CCC;CC;C;C
17;s10n5usuario4;C;s10n5usuario3;C;3;317.050.004.005;3143;fix;s10n5;87;CCC;CC;C;C
18;s10n5usuario4;C;s10n5usuario3;C;3;221.549.987.793;2186;fix;s10n5;87;CCC;CC;C;C
19;s10n5usuario4;C;s10n5usuario3;C;3;268.369.984.627;2661;fix;s10n5;87;CCC;CC;C;C
20;s10n5usuario4;C;s10n5usuario3;C;3;182.660.007.477;1800;fix;s10n5;87;CCC;CC;C;C
21;s10n5usuario4;C;s10n5usuario3;C;3;19.562.997.818;1928;fix;s10n5;87;CCC;CC;C;C
22;s10n5usuario4;C;s10n5usuario3;C;3;177.060.008.049;1743;fix;s10n5;87;CCC;CC;C;C
23;s10n5usuario4;C;s10n5usuario3;C;3;215.380.001.068;2129;fix;s10n5;87;CCC;CC;C;C
24;s10n5usuario4;C;s10n5usuario3;C;3;208.039.999.008;2055;fix;s10n5;87;CCC;CC;C;C
25;s10n5usuario4;C;s10n5usuario3;C;3;216.229.987.144;2135;fix;s10n5;87;CCC;CC;C;C
26;s10n5usuario4;C;s10n5usuario3;C;3;127.150.011.063;1244;fix;s10n5;87;CCC;CC;C;C
27;s10n5usuario4;C;s10n5usuario3;C;3;694.000.005.722;668;fix;s10n5;87;CCC;CC;C;C
28;s10n5usuario4;C;s10n5usuario3;C;3;214.139.986.038;2117;fix;s10n5;87;CCC;CC;C;C
29;s10n5usuario4;C;s10n5usuario3;C;3;2.505.399.942.400.000;2481;fix;s10n5;87;CCC;CC;C;C
30;s10n5usuario4;C;s10n5usuario3;C;3;139.149.999.619;1365;fix;s10n5;87;CCC;CC;C;C
31;s10n5usuario4;C;s10n5usuario3;C;3;155.970.001.221;1533;fix;s10n5;87;CCC;CC;C;C
32;s10n5usuario4;C;s10n5usuario3;C;3;224.770.021.439;2220;fix;s10n5;87;CCC;CC;C;C
33;s10n5usuario4;C;s10n5usuario3;C;3;246.360.015.869;2440;fix;s10n5;87;CCC;CC;C;C
34;s10n5usuario4;C;s10n5usuario3;C;3;165.569.996.834;1630;fix;s10n5;87;CCC;CC;C;C
35;s10n5usuario4;C;s10n5usuario3;C;3;10.654.001.236;1038;fix;s10n5;87;CCC;CC;C;C
36;s10n5usuario4;C;s10n5usuario3;C;3;126.769.995.689;1241;fix;s10n5;87;CCC;CC;C;C
37;s10n5usuario4;C;s10n5usuario3;C;3;75.989.985.466;734;fix;s10n5;87;CCC;CC;C;C
38;s10n5usuario4;C;s10n5usuario3;C;3;112.579.989.433;1101;fix;s10n5;87;CCC;CC;C;C
39;s10n5usuario4;C;s10n5usuario3;C;3;242.989.993.095;1992;fix;s10n5;87;CCC;CC;C;C
40;s10n5usuario4;C;s10n5usuario3;C;3;19.226.000.309;1893;fix;s10n5;87;CCC;CC;C;C
41;s10n5usuario4;C;s10n5usuario3;C;3;17.986.998.557.999.900;1766;fix;s10n5;87;CCC;CC;C;C
42;s10n5usuario4;C;s10n5usuario3;C;3;177.999.997.139;1753;fix;s10n5;87;CCC;CC;C;C
43;s10n5usuario4;C;s10n5usuario3;C;3;144.319.987.297;1405;fix;s10n5;87;CCC;CC;C;C
44;s10n5usuario4;C;s10n5usuario3;C;3;13.791.000.843;1361;fix;s10n5;87;CCC;CC;C;C
45;s10n5usuario4;C;s10n5usuario3;C;3;110.419.988.632;1077;fix;s10n5;87;CCC;CC;C;C
46;s10n5usuario4;C;s10n5usuario3;C;3;114.689.993.858;1121;fix;s10n5;87;CCC;CC;C;C
47;s10n5usuario4;C;s10n5usuario3;C;3;828.799.962.997;802;fix;s10n5;87;CCC;CC;C;C
48;s10n5usuario4;C;s10n5usuario3;C;3;602.400.064.468;571;fix;s10n5;87;CCC;CC;C;C
49;s10n5usuario4;C;s10n5usuario3;C;3;107.290.005.684;1047;fix;s10n5;87;CCC;CC;C;C
50;s10n5usuario4;C;s10n5usuario3;C;3;116.600.012.779;1138;fix;s10n5;87;CCC;CC;C;C
51;s10n5usuario4;C;s10n5usuario3;C;3;857.399.940.491;831;fix;s10n5;87;CCC;CC;C;C
52;s10n5usuario4;C;s10n5usuario3;C;3;800.899.982.452;771;fix;s10n5;87;CCC;CC;C;C
53;s10n5usuario4;C;s10n5usuario3;C;3;718.300.104.141;688;fix;s10n5;87;CCC;CC;C;C
54;s10n5usuario4;C;s10n5usuario3;C;3;621.199.846.268;591;fix;s10n5;87;CCC;CC;C;C
55;s10n5usuario4;C;s10n5usuario3;C;3;104.639.983.177;1020;fix;s10n5;87;CCC;CC;C;C
56;s10n5usuario4;C;s10n5usuario3;C;3;927.799.940.109;900;fix;s10n5;87;CCC;CC;C;C
57;s10n5usuario4;C;s10n5usuario3;C;3;49.730.014.801;470;fix;s10n5;87;CCC;CC;C;C
58;s10n5usuario4;C;s10n5usuario3;C;3;710.899.829.865;682;fix;s10n5;87;CCC;CC;C;C
59;s10n5usuario4;C;s10n5usuario3;C;3;569.100.141.525;541;fix;s10n5;87;CCC;CC;C;C
60;s10n5usuario4;C;s10n5usuario3;C;3;769.999.980.927;743;fix;s10n5;87;CCC;CC;C;C
61;s10n5usuario4;C;s10n5usuario3;C;3;707.400.083.542;681;fix;s10n5;87;CCC;CC;C;C
62;s10n5usuario4;C;s10n5usuario3;C;3;150.230.002.403;1472;fix;s10n5;87;CCC;CC;C;C
63;s10n5usuario4;C;s10n5usuario3;C;3;127.489.995.956;1242;fix;s10n5;87;CCC;CC;C;C
64;s10n5usuario4;C;s10n5usuario3;C;3;9.000.999.927.519.990;870;fix;s10n5;87;CCC;CC;C;C
65;s10n5usuario4;C;s10n5usuario3;C;3;749.300.003.052;724;fix;s10n5;87;CCC;CC;C;C
66;s10n5usuario4;C;s10n5usuario3;C;3;647.300.004.959;622;fix;s10n5;87;CCC;CC;C;C
67;s10n5usuario4;C;s10n5usuario3;C;3;71.079.993.248;678;fix;s10n5;87;CCC;CC;C;C
68;s10n5usuario4;C;s10n5usuario3;C;3;570.699.930.191;547;fix;s10n5;87;CCC;CC;C;C
69;s10n5usuario4;C;s10n5usuario3;C;3;526.700.019.836;499;fix;s10n5;87;CCC;CC;C;C
70;s10n5usuario4;C;s10n5usuario3;C;3;701.699.972.153;671;fix;s10n5;87;CCC;CC;C;C
71;s10n5usuario4;C;s10n5usuario3;C;3;815.500.020.981;788;fix;s10n5;87;CCC;CC;C;C
72;s10n5usuario4;C;s10n5usuario3;C;3;515.500.068.665;489;fix;s10n5;87;CCC;CC;C;C
73;s10n5usuario4;C;s10n5usuario3;C;3;872.600.078.583;847;fix;s10n5;87;CCC;CC;C;C
74;s10n5usuario4;C;s10n5usuario3;C;3;8.209.998.607.639.990;793;fix;s10n5;87;CCC;CC;C;C
75;s10n5usuario4;C;s10n5usuario3;C;3;222.500.014.305;2175;fix;s10n5;87;CCC;CC;C;C
76;s10n5usuario4;C;s10n5usuario3;C;3;136.000.013.351;1337;fix;s10n5;87;CCC;CC;C;C
77;s10n5usuario4;C;s10n5usuario3;C;3;529.329.991.341;5231;fix;s10n5;87;CCC;CC;C;C
78;s10n5usuario4;C;s10n5usuario3;C;3;354.730.010.033;3522;fix;s10n5;87;CCC;CC;C;C
79;s10n5usuario4;C;s10n5usuario3;C;3;292.439.985.275;2897;fix;s10n5;87;CCC;CC;C;C
80;s10n5usuario4;C;s10n5usuario3;C;3;327.690.005.302;3257;fix;s10n5;87;CCC;CC;C;C
81;s10n5usuario4;C;s10n5usuario3;C;3;269.659.996.033;2667;fix;s10n5;87;CCC;CC;C;C
82;s10n5usuario4;C;s10n5usuario3;C;3;202.110.004.425;1995;fix;s10n5;87;CCC;CC;C;C
83;s10n5usuario4;C;s10n5usuario3;C;3;151.960.015.297;1491;fix;s10n5;87;CCC;CC;C;C
84;s10n5usuario4;C;s10n5usuario3;C;3;221.989.989.281;2175;fix;s10n5;87;CCC;CC;C;C
85;s10n5usuario4;C;s10n5usuario3;C;3;318.840.003.014;3162;fix;s10n5;87;CCC;CC;C;C
86;s10n5usuario4;C;s10n5usuario3;C;3;34.509.999.752;3425;fix;s10n5;87;CCC;CC;C;C
87;s10n5usuario4;C;s10n5usuario3;C;3;152.480.006.218;1495;fix;s10n5;87;CCC;CC;C;C
88;s10n5usuario4;C;s10n5usuario3;C;3;157.220.005.989;1543;fix;s10n5;87;CCC;CC;C;C
89;s10n5usuario4;C;s10n5usuario3;C;3;158.909.988.403;1565;fix;s10n5;87;CCC;CC;C;C
90;s10n5usuario4;C;s10n5usuario3;C;3;494.999.885.559;465;fix;s10n5;87;CCC;CC;C;C
91;s10n5usuario4;C;s10n5usuario3;C;3;344.669.985.771;3421;fix;s10n5;87;CCC;CC;C;C
92;s10n5usuario4;C;s10n5usuario3;C;3;332.579.994.202;3297;fix;s10n5;87;CCC;CC;C;C
93;s10n5usuario4;C;s10n5usuario3;C;3;345.290.017.128;3420;fix;s10n5;87;CCC;CC;C;C
94;s10n5usuario4;C;s10n5usuario3;C;3;254.030.013.084;2510;fix;s10n5;87;CCC;CC;C;C
95;s10n5usuario4;C;s10n5usuario3;C;3;247.600.007.057;2449;fix;s10n5;87;CCC;CC;C;C
96;s10n5usuario4;C;s10n5usuario3;C;3;169.280.004.501;1663;fix;s10n5;87;CCC;CC;C;C
97;s10n5usuario4;C;s10n5usuario3;C;3;153.180.003.166;1502;fix;s10n5;87;CCC;CC;C;C
98;s10n5usuario4;C;s10n5usuario3;C;3;167.770.004.272;1652;fix;s10n5;87;CCC;CC;C;C
99;s10n5usuario4;C;s10n5usuario3;C;3;15.055.000.782;1480;fix;s10n5;87;CCC;CC;C;C
100;s10n5usuario4;C;s10n5usuario3;C;3;145.580.005.646;1426;fix;s10n5;87;CCC;CC;C;C
1;s10n5usuario5;C;s10n5usuario6;C;3;18.058.099.985.099.900;18029;fix;s10n5;88;--;--;;
2;s10n5usuario5;C;s10n5usuario6;C;3;140.144.000.053;13983;fix;s10n5;88;CCC;CC;C;C
3;s10n5usuario5;C;s10n5usuario6;C;3;14.794.200.181.999.900;14764;fix;s10n5;88;CCC;CC;C;C
4;s10n5usuario5;D;s10n5usuario6;C;4;227.272.000.313;22698;fix;s10n5;88;CCD;CC;C;C
5;s10n5usuario5;D;s10n5usuario6;D;1;147.867.000.103;14756;fix;s10n5;88;DCD;DC;D;C
6;s10n5usuario5;D;s10n5usuario6;C;4;10.171.800.136.599.900;10143;fix;s10n5;88;DDD;DD;D;D
7;s10n5usuario5;C;s10n5usuario6;D;0;192.851.998.806;19254;fix;s10n5;88;DCC;DC;D;C
8;s10n5usuario5;D;s10n5usuario6;C;4;124.059.000.015;12375;fix;s10n5;88;CDD;CD;C;D
9;s10n5usuario5;D;s10n5usuario6;D;1;9.796.200.037;9767;fix;s10n5;88;DCD;DC;D;C
10;s10n5usuario5;D;s10n5usuario6;D;1;850.049.996.376;8468;fix;s10n5;88;DDD;DD;D;D
11;s10n5usuario5;D;s10n5usuario6;D;1;785.389.995.575;7823;fix;s10n5;88;DDD;DD;D;D
12;s10n5usuario5;C;s10n5usuario6;D;0;467.700.004.578;4651;fix;s10n5;88;DDC;DD;D;D
13;s10n5usuario5;D;s10n5usuario6;C;4;87.352.001.667;8703;fix;s10n5;88;CDD;CD;C;D
14;s10n5usuario5;D;s10n5usuario6;D;1;13.355.299.949.600.000;13329;fix;s10n5;88;DCD;DC;D;C
15;s10n5usuario5;D;s10n5usuario6;D;1;53.708.999.157;5339;fix;s10n5;88;DDD;DD;D;D
16;s10n5usuario5;D;s10n5usuario6;D;1;140.399.999.619;14012;fix;s10n5;88;DDD;DD;D;D
17;s10n5usuario5;D;s10n5usuario6;D;1;666.359.996.796;6630;fix;s10n5;88;DDD;DD;D;D
18;s10n5usuario5;D;s10n5usuario6;D;1;727.460.002.899;7248;fix;s10n5;88;DDD;DD;D;D
19;s10n5usuario5;D;s10n5usuario6;D;1;373.390.007.019;3710;fix;s10n5;88;DDD;DD;D;D
20;s10n5usuario5;D;s10n5usuario6;D;1;303.460.001.945;3008;fix;s10n5;88;DDD;DD;D;D
21;s10n5usuario5;D;s10n5usuario6;D;1;102.813.999.653;10223;fix;s10n5;88;DDD;DD;D;D
22;s10n5usuario5;D;s10n5usuario6;D;1;376.260.018.349;3734;fix;s10n5;88;DDD;DD;D;D
23;s10n5usuario5;D;s10n5usuario6;C;4;231.100.010.872;2285;fix;s10n5;88;DDD;DD;D;D
24;s10n5usuario5;D;s10n5usuario6;C;4;500.329.995.155;4964;fix;s10n5;88;DCD;DC;D;C
25;s10n5usuario5;D;s10n5usuario6;D;1;29.101.998.805.999.900;2882;fix;s10n5;88;DCD;DC;D;C
26;s10n5usuario5;D;s10n5usuario6;D;1;219.910.001.755;2183;fix;s10n5;88;DDD;DD;D;D
27;s10n5usuario5;D;s10n5usuario6;D;1;157.050.013.542;1543;fix;s10n5;88;DDD;DD;D;D
28;s10n5usuario5;D;s10n5usuario6;D;1;433.170.008.659;4306;fix;s10n5;88;DDD;DD;D;D
29;s10n5usuario5;D;s10n5usuario6;D;1;183.310.008.049;1802;fix;s10n5;88;DDD;DD;D;D
30;s10n5usuario5;D;s10n5usuario6;D;1;9.043.998.718.260.000;880;fix;s10n5;88;DDD;DD;D;D
31;s10n5usuario5;D;s10n5usuario6;D;1;13.647.400.140.799.900;13617;fix;s10n5;88;DDD;DD;D;D
32;s10n5usuario5;D;s10n5usuario6;D;1;252.500.009.537;2493;fix;s10n5;88;DDD;DD;D;D
33;s10n5usuario5;D;s10n5usuario6;D;1;8.882.999.420.169.990;864;fix;s10n5;88;DDD;DD;D;D
34;s10n5usuario5;D;s10n5usuario6;D;1;735.500.097.275;717;fix;s10n5;88;DDD;DD;D;D
35;s10n5usuario5;D;s10n5usuario6;D;1;148.350.000.381;1457;fix;s10n5;88;DDD;DD;D;D
36;s10n5usuario5;D;s10n5usuario6;D;1;304.690.003.395;3020;fix;s10n5;88;DDD;DD;D;D
37;s10n5usuario5;D;s10n5usuario6;D;1;235.570.001.602;2330;fix;s10n5;88;DDD;DD;D;D
38;s10n5usuario5;D;s10n5usuario6;D;1;603.500.127.792;578;fix;s10n5;88;DDD;DD;D;D
39;s10n5usuario5;D;s10n5usuario6;D;1;83.109.998.703;802;fix;s10n5;88;DDD;DD;D;D
40;s10n5usuario5;D;s10n5usuario6;D;1;84.249.997.139;817;fix;s10n5;88;DDD;DD;D;D
41;s10n5usuario5;D;s10n5usuario6;D;1;572.499.990.463;548;fix;s10n5;88;DDD;DD;D;D
42;s10n5usuario5;D;s10n5usuario6;D;1;504.600.048.065;478;fix;s10n5;88;DDD;DD;D;D
43;s10n5usuario5;D;s10n5usuario6;D;1;759.799.957.275;733;fix;s10n5;88;DDD;DD;D;D
44;s10n5usuario5;D;s10n5usuario6;D;1;584.800.004.959;555;fix;s10n5;88;DDD;DD;D;D
45;s10n5usuario5;D;s10n5usuario6;D;1;84.969.997.406;824;fix;s10n5;88;DDD;DD;D;D
46;s10n5usuario5;D;s10n5usuario6;D;1;743.899.822.235;720;fix;s10n5;88;DDD;DD;D;D
47;s10n5usuario5;D;s10n5usuario6;D;1;7.278.001.308.439.990;698;fix;s10n5;88;DDD;DD;D;D
48;s10n5usuario5;D;s10n5usuario6;D;1;830.299.854.279;802;fix;s10n5;88;DDD;DD;D;D
49;s10n5usuario5;D;s10n5usuario6;C;4;65.826.997.757;6552;fix;s10n5;88;DDD;DD;D;D
50;s10n5usuario5;D;s10n5usuario6;D;1;625.699.996.948;568;fix;s10n5;88;DCD;DC;D;C
51;s10n5usuario5;D;s10n5usuario6;D;1;209.089.994.431;2066;fix;s10n5;88;DDD;DD;D;D
52;s10n5usuario5;D;s10n5usuario6;D;1;142.640.018.463;1401;fix;s10n5;88;DDD;DD;D;D
53;s10n5usuario5;D;s10n5usuario6;D;1;191.639.995.575;1891;fix;s10n5;88;DDD;DD;D;D
54;s10n5usuario5;D;s10n5usuario6;D;1;8.436.000.347.139.990;818;fix;s10n5;88;DDD;DD;D;D
55;s10n5usuario5;D;s10n5usuario6;D;1;5.849.997.997.280.000;560;fix;s10n5;88;DDD;DD;D;D
56;s10n5usuario5;D;s10n5usuario6;D;1;575.700.044.632;556;fix;s10n5;88;DDD;DD;D;D
57;s10n5usuario5;D;s10n5usuario6;D;1;20.150.001.049.000.000;1985;fix;s10n5;88;DDD;DD;D;D
58;s10n5usuario5;D;s10n5usuario6;D;1;202.360.010.147;1994;fix;s10n5;88;DDD;DD;D;D
59;s10n5usuario5;D;s10n5usuario6;D;1;101.779.985.428;998;fix;s10n5;88;DDD;DD;D;D
60;s10n5usuario5;D;s10n5usuario6;D;1;109.449.982.643;1065;fix;s10n5;88;DDD;DD;D;D
61;s10n5usuario5;D;s10n5usuario6;D;1;745.899.915.695;722;fix;s10n5;88;DDD;DD;D;D
62;s10n5usuario5;D;s10n5usuario6;D;1;340.369.987.488;3377;fix;s10n5;88;DDD;DD;D;D
63;s10n5usuario5;D;s10n5usuario6;D;1;963.870.000.839;9615;fix;s10n5;88;DDD;DD;D;D
64;s10n5usuario5;D;s10n5usuario6;D;1;8.774.001.598.360.000;852;fix;s10n5;88;DDD;DD;D;D
65;s10n5usuario5;D;s10n5usuario6;D;1;207.190.012.932;2047;fix;s10n5;88;DDD;DD;D;D
66;s10n5usuario5;D;s10n5usuario6;D;1;101.639.986.038;989;fix;s10n5;88;DDD;DD;D;D
67;s10n5usuario5;D;s10n5usuario6;D;1;616.899.967.194;592;fix;s10n5;88;DDD;DD;D;D
68;s10n5usuario5;D;s10n5usuario6;D;1;608.899.831.772;582;fix;s10n5;88;DDD;DD;D;D
69;s10n5usuario5;D;s10n5usuario6;D;1;48.420.000.076.300.000;460;fix;s10n5;88;DDD;DD;D;D
70;s10n5usuario5;D;s10n5usuario6;D;1;928.499.937.057;900;fix;s10n5;88;DDD;DD;D;D
71;s10n5usuario5;D;s10n5usuario6;D;1;525.199.890.137;495;fix;s10n5;88;DDD;DD;D;D
72;s10n5usuario5;D;s10n5usuario6;D;1;691.100.120.544;668;fix;s10n5;88;DDD;DD;D;D
73;s10n5usuario5;D;s10n5usuario6;D;1;89.980.006.218;880;fix;s10n5;88;DDD;DD;D;D
74;s10n5usuario5;D;s10n5usuario6;D;1;783.599.853.516;759;fix;s10n5;88;DDD;DD;D;D
75;s10n5usuario5;D;s10n5usuario6;D;1;48.709.988.594.099.900;459;fix;s10n5;88;DDD;DD;D;D
76;s10n5usuario5;C;s10n5usuario6;D;0;763.759.994.507;7606;fix;s10n5;88;DDC;DD;D;D
